endTime,artistName,trackName,msPlayed
2021-10-17 16:07,Lizzo,Truth Hurts,173325
2021-10-17 16:10,Ocean Park Standoff,Good Time,9705
2021-10-17 16:10,Ed Sheeran,Beautiful People (feat. Khalid),183367
2021-10-17 16:10,Lil Saint,Dr. Miami,2438
2021-10-17 16:10,Sam Hunt,House Party,2368
2021-10-17 17:06,The Chainsmokers,Paris,138924
2021-10-17 17:09,Levi Matthan,Honey (B),217821
2021-10-17 17:10,The Chainsmokers,Something Just Like This,4291
2021-10-17 17:31,Adele,Easy On Me,224694
2021-10-17 17:32,Hammock,Ineffable,62762
2021-10-17 17:35,LANY,get away,185004
2021-10-17 17:37,DVRST,Close Eyes,132346
2021-10-17 17:42,Coldplay,A Sky Full of Stars,267866
2021-10-17 17:43,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),19306
2021-10-17 17:43,Chino & Nacho,Niña Bonita,44781
2021-10-17 17:46,Matt Hall,Anxious,191194
2021-10-17 17:50,Taylor Swift,Starlight,217826
2021-10-17 17:54,Noah Cyrus,Make Me (Cry),242081
2021-10-17 17:57,Bazzi,Paradise,169038
2021-10-17 18:28,Miley Cyrus,See You Again,136493
2021-10-17 18:31,Valley,homebody,191086
2021-10-17 18:34,John K,in case you miss me,170005
2021-10-17 18:38,Taylor Swift,long story short,215920
2021-10-17 18:41,Leah Sykes,Sorry to the Waitress,177559
2021-10-17 18:45,We Three,i wanna love somebody,233616
2021-10-17 18:46,LANY,dna [demo],66645
2021-10-17 18:50,Dermot Kennedy,Outnumbered,245699
2021-10-17 18:53,Olivia Rodrigo,"jealousy, jealousy",173160
2021-10-17 18:56,Miley Cyrus,See You Again,190453
2021-10-17 19:00,Bryce Vine,Nowhere Man,208266
2021-10-17 19:03,Christian French,By Myself,184624
2021-10-17 19:07,Taylor Swift,Today Was A Fairytale - US Version,241813
2021-10-17 19:10,Rihanna,Needed Me,191600
2021-10-17 19:13,Shoffy,14 Texts,194387
2021-10-17 19:15,vaultboy,everything sucks,115401
2021-10-17 19:18,Lauv,Modern Loneliness - LVNDSCAPE Remix,194380
2021-10-17 19:21,MKTO,Classic,175426
2021-10-17 19:24,benny blanco,You (with Marshmello & Vance Joy),169094
2021-10-17 19:27,Quinn XCII,Tough (feat. Noah Kahan),178133
2021-10-17 19:30,AJ Mitchell,Slow Dance (feat. Ava Max),178815
2021-10-17 19:33,Taylor Swift,...Ready For It?,208186
2021-10-17 19:37,Jake Scott,Maybe,216583
2021-10-17 19:41,OneRepublic,Take Care Of You,228364
2021-10-17 19:44,Lizzo,Truth Hurts,173325
2021-10-17 19:48,Olivia Rodrigo,traitor,229226
2021-10-17 19:49,Noah Kahan,Pride (with mxmtoon),107176
2021-10-17 19:50,Taylor Swift,Starlight,5642
2021-10-17 19:50,John K,in case you miss me,8383
2021-10-17 19:50,The Band CAMINO,Who Do You Think You Are?,7008
2021-10-17 19:50,Sia,Cheap Thrills,3445
2021-10-17 19:53,Matt Hall,gut feelings,171845
2021-10-17 19:56,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),210626
2021-10-17 19:59,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-10-17 20:02,Marc E. Bassy,Just My Luck,186496
2021-10-17 20:05,Bazzi,I Like That,158083
2021-10-17 20:08,Taylor Swift,Lover,221306
2021-10-17 20:11,Heather Sommer,you heard me,178686
2021-10-17 20:15,Olivia Rodrigo,drivers license,242013
2021-10-17 20:18,WRENN,Hailey,167463
2021-10-17 20:21,Harry Hudson,Yellow Lights,171381
2021-10-17 20:22,Jake Scott,Favorite T-Shirt,77530
2021-10-17 20:24,Taylor Swift,Lover,103130
2021-10-17 20:27,Heather Sommer,you heard me,172570
2021-10-17 20:40,Olivia Rodrigo,drivers license,242013
2021-10-17 23:21,hooligan chase,Lone Ranger,36394
2021-10-17 23:21,The Beatles,Hey Jude - Remastered 2015,3050
2021-10-17 23:21,WRENN,Hailey,25909
2021-10-17 23:22,HAIM,Gasoline (feat. Taylor Swift),2902
2021-10-17 23:22,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),61955
2021-10-17 23:22,Jake Scott,Keep in Touch,2089
2021-10-17 23:23,Taylor Swift,Mary's Song (Oh My My My),17414
2021-10-17 23:23,Lupe Fiasco,The Show Goes On,7732
2021-10-17 23:24,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),66409
2021-10-17 23:27,Matt Hall,gut feelings,171845
2021-10-18 00:08,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),136456
2021-10-18 00:21,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),1625
2021-10-18 00:21,Adele,Easy On Me,2321
2021-10-18 00:25,John Mellencamp,Jack & Diane,2716
2021-10-18 00:25,BLÜ EYES,supposed to,27188
2021-10-18 00:25,Taylor Swift,long story short,215920
2021-10-18 00:30,Rod Stewart,Forever Young,248000
2021-10-18 00:33,The Band CAMINO,1 Last Cigarette,185832
2021-10-18 00:33,Nic Howell,Coffee & Contemplation,10057
2021-10-18 00:33,Peach PRC,Blondes,4551
2021-10-18 00:33,Charli Adams,Backseat,2902
2021-10-18 00:36,Khalid,Free Spirit,182080
2021-10-18 00:37,Valley,Cure,40052
2021-10-18 13:43,Adele,Easy On Me,224694
2021-10-18 13:46,John Mellencamp,Jack & Diane,690
2021-10-18 13:46,Taylor Swift,Forever & Always (Taylor’s Version),1670
2021-10-18 13:46,The Band CAMINO,1 Last Cigarette,1220
2021-10-18 13:46,Taylor Swift,You’re Not Sorry (Taylor’s Version),720
2021-10-18 13:46,Taylor Swift,Love Story (Taylor’s Version),1400
2021-10-18 13:46,Rod Stewart,Forever Young,1080
2021-10-18 13:46,Hammock,Ineffable,148985
2021-10-18 13:46,Taylor Swift,Jump Then Fall (Taylor’s Version),1180
2021-10-18 13:46,Nic Howell,Coffee & Contemplation,14510
2021-10-18 13:46,Taylor Swift,White Horse (Taylor’s Version),2120
2021-10-18 13:46,Taylor Swift,You Belong With Me (Taylor’s Version),930
2021-10-18 13:46,Taylor Swift,Fifteen (Taylor’s Version),820
2021-10-18 13:46,BLÜ EYES,supposed to,1370
2021-10-18 13:46,BLÜ EYES,supposed to,490
2021-10-18 13:46,Taylor Swift,long story short,2410
2021-10-18 13:46,Taylor Swift,long story short,820
2021-10-18 13:49,ASTN,LA DON’T LOOK GOOD ON U,344
2021-10-18 13:49,Matt Hall,gut feelings,171845
2021-10-18 13:50,Olivia Rodrigo,drivers license,2000
2021-10-18 13:50,Adele,Easy On Me,1210
2021-10-18 13:53,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),210626
2021-10-18 13:57,Blake Rose,Lady,242811
2021-10-18 14:33,Daisy the Great,Record Player (with AJR),124202
2021-10-18 16:52,The Math Dude Quick and Dirty Tips to Make Math Easier,001 TMD How to Understand the Language of Math,564468
2021-10-18 16:53,The Math Dude Quick and Dirty Tips to Make Math Easier,003 TMD What are Negative Numbers and Integers?,40194
2021-10-18 17:01,Daisy the Great,Record Player (with AJR),1365
2021-10-18 17:01,Hammock,Ineffable,3306
2021-10-18 17:08,Hammock,Ten Thousand Years Won't Save Your Life,387675
2021-10-18 17:11,James Wadman,"The Story of You and Me, Pt. 1",174545
2021-10-18 17:15,Jai Wolf,Indian Summer,248470
2021-10-18 17:21,The Album Leaf,The Light,267232
2021-10-18 17:24,Adele,Easy On Me,23402
2021-10-18 17:27,Adele,Rolling in the Deep,228093
2021-10-18 17:31,Adele,Rumour Has It,223266
2021-10-18 17:35,Adele,Turning Tables,250000
2021-10-18 17:38,Adele,Don't You Remember,175013
2021-10-18 17:42,Taylor Swift,Mine,230706
2021-10-18 17:46,Taylor Swift,Sparks Fly,260933
2021-10-18 17:51,Taylor Swift,Back To December,293026
2021-10-18 17:55,Taylor Swift,Speak Now,240760
2021-10-18 18:02,Taylor Swift,Dear John,403920
2021-10-18 18:06,Taylor Swift,Mean,237733
2021-10-18 18:10,Taylor Swift,The Story Of Us,265666
2021-10-18 18:15,Taylor Swift,Never Grow Up,290466
2021-10-18 18:21,Taylor Swift,Enchanted,352186
2021-10-18 18:25,Taylor Swift,Better Than Revenge,217160
2021-10-18 18:30,Taylor Swift,Innocent,302253
2021-10-18 18:34,Taylor Swift,Haunted,242080
2021-10-18 18:40,Taylor Swift,Last Kiss,367133
2021-10-18 18:45,Taylor Swift,Long Live,317453
2021-10-18 18:47,Taylor Swift,Ours,106541
2021-10-18 18:53,Matthew Chaim,Winter/Fall,363841
2021-10-18 18:57,The Chicks,Landslide,230549
2021-10-18 18:59,Post Malone,White Iverson,143510
2021-10-18 21:26,Kendrick Lamar,Alright,40789
2021-10-18 21:29,The 1975,Paris,2461
2021-10-18 21:29,Jesse & Joy,Tanto,2414
2021-10-18 21:29,Ben Rector,Note To Self,2275
2021-10-18 21:29,Megan Thee Stallion,Cash Shit (feat. DaBaby),148468
2021-10-18 21:29,Ben Rector,Green,9287
2021-10-18 21:32,Jonas Blue,Polaroid,193377
2021-10-18 21:37,WALK THE MOON,One Foot,261373
2021-10-18 21:55,San Holo,Light,215561
2021-10-18 21:58,Flo Milli,Roaring 20s,8343
2021-10-18 21:58,Amber Run,5AM,10263
2021-10-18 21:58,Lil Wayne,A Milli,2252
2021-10-18 21:58,Goghi,Wolverine,2205
2021-10-18 21:58,Adele,Easy On Me,8034
2021-10-18 21:58,Taylor Swift,The Man,190360
2021-10-18 22:03,Olivia Rodrigo,drivers license,242013
2021-10-18 22:04,A N X,Sweatshirt (Don't Let Go),97310
2021-10-18 22:07,Taylor Swift,London Boy,190240
2021-10-18 22:08,Valley,SOCIETY,928
2021-10-18 22:08,Kendrick Lamar,DNA.,1602
2021-10-18 22:08,Rapta,Farewell,7825
2021-10-18 22:08,OneRepublic,Forgot About You,1044
2021-10-18 22:08,AJR,Weak,17659
2021-10-18 22:08,Tove Lo,I'm Coming,1021
2021-10-18 22:08,Jenna Wright,Feels Like Home,2020
2021-10-18 22:08,Why Don't We,Unbelievable,1068
2021-10-18 22:08,The Chainsmokers,Roses,3181
2021-10-18 22:11,OneRepublic,Forgot About You,173249
2021-10-19 01:18,Tove Lo,I'm Coming,52482
2021-10-19 02:06,Don Toliver,No Idea,154424
2021-10-19 03:06,Olivia O'Brien,Love Myself,40723
2021-10-19 03:52,Olivia O'Brien,Love Myself,173481
2021-10-19 04:06,Des'ree,You Gotta Be,245200
2021-10-19 04:07,Billy Currington,Another Day Without You,62109
2021-10-19 20:30,Killer Mike,Reagan,975
2021-10-19 20:30,6LACK,Cutting Ties,766
2021-10-19 20:30,Valley,sucks to see you doing better,1996
2021-10-19 20:30,Donna Lewis,I Love You Always Forever,1393
2021-10-19 20:30,hooligan chase,Lone Ranger,719
2021-10-19 20:30,Sage The Gemini,Gas Pedal,1091
2021-10-19 20:30,Connor Price,Love Language,1950
2021-10-19 20:30,AJR,Way Less Sad - Cash Cash Remix,905
2021-10-19 20:30,Billy Currington,Another Day Without You,2438
2021-10-19 20:30,Bad Bunny,Yo Perreo Sola,1184
2021-10-19 20:30,UTAH,Obvious (Remix),1184
2021-10-19 20:30,Lil Mosey,Blueberry Faygo,975
2021-10-19 20:30,Beyoncé,Can You Feel the Love Tonight,835
2021-10-19 20:30,MKTO,American Dream,812
2021-10-19 20:30,Bryce Vine,It Falls Apart,1369
2021-10-19 20:34,Lauv,Mean It,232853
2021-10-19 20:37,Johan Lenox,World On Fire (with Kevin George),180000
2021-10-19 20:40,LANY,get away,185004
2021-10-19 20:45,LANY,Malibu Nights,286928
2021-10-19 20:50,Kanye West,Jail pt 2,297000
2021-10-19 20:52,LANY,"never mind, let's break up",162316
2021-10-19 20:56,We Three,i wanna love somebody,233616
2021-10-19 20:58,Kanye West,Hurricane,84604
2021-10-19 21:02,The 1975,Paris,293066
2021-10-19 21:06,Taylor Swift,Lover,221306
2021-10-19 21:07,Meadowlark,Still Into You,9148
2021-10-19 21:07,DJ Shadow,Nobody Speak,1834
2021-10-19 21:07,Jai Wolf,Like It's Over (feat. MNDR),2763
2021-10-19 21:07,Phoebe Bridgers,Motion Sickness,57671
2021-10-19 21:11,Taylor Swift,tolerate it,245440
2021-10-19 21:12,sad alex,i’m glad that you found someone (feat. gnash) - Remix,42869
2021-10-19 21:15,Taylor Swift,September - Recorded at The Tracking Room Nashville,171247
2021-10-19 21:46,The Band CAMINO,1 Last Cigarette,7058
2021-10-19 21:46,Jesse & Joy,¡Corre!,1764
2021-10-19 21:46,Ingrid Andress,Lady Like,1369
2021-10-19 21:46,Taylor Swift,invisible string,7058
2021-10-19 21:49,Greyson Chance,shut up,170363
2021-10-19 21:50,Wrabel,Ten Feet Tall,52767
2021-10-19 21:54,Florence + The Machine,Cosmic Love,255133
2021-10-19 21:54,Goghi,Wolverine,23099
2021-10-19 21:55,KAI,Reason,12863
2021-10-19 21:55,Nextlife,Be Better,11006
2021-10-19 21:55,Jon Robert Hall,Hurting Like You Have,2530
2021-10-19 21:55,Bryan Adams,Summer Of '69,1625
2021-10-19 21:55,NF,Only,2345
2021-10-19 21:58,Jakes & Max,Dreams,176785
2021-10-19 21:58,Liyv,Stay up with Me,32227
2021-10-19 21:59,Lil Nas X,Rodeo - feat. Nas,2809
2021-10-19 21:59,Rusty Clanton,Novels,20480
2021-10-19 21:59,Gabby Barrett,The Good Ones,2275
2021-10-19 21:59,Juice WRLD,Life's A Mess (feat. Halsey),4272
2021-10-19 21:59,Taylor Swift,London Boy,6478
2021-10-19 22:02,ZAYN,PILLOWTALK,202746
2021-10-19 22:04,Bad Bunny,TE MUDASTE,130013
2021-10-19 22:07,KYLE,Hey Julie! (feat. Lil Yachty) - Absofacto Remix,163602
2021-10-19 22:10,The Chainsmokers,Push My Luck,181853
2021-10-19 22:10,See Siang Wong,River Flows in You,3565
2021-10-19 22:10,The Band CAMINO,Fool of Myself,2948
2021-10-19 22:14,Miley Cyrus,Right Here,5475
2021-10-19 22:14,Taylor Swift,willow,214706
2021-10-20 03:02,Miley Cyrus,Right Here,159352
2021-10-20 03:03,Godspeed,Don't Be,78639
2021-10-20 03:12,Lennon Stella,Feelings,224826
2021-10-20 03:12,Timeflies,Once In a While,2693
2021-10-20 03:12,Daft Punk,Instant Crush (feat. Julian Casablancas),16207
2021-10-20 03:14,Kaito Shoma,Scary Garry,99748
2021-10-20 03:16,PlayaPhonk,Phonky Town,141343
2021-10-20 03:19,The 1975,The 1975,16648
2021-10-20 03:19,FORGOTTENAGE,End of the World,3668
2021-10-20 03:19,DVRST,Close Eyes,132346
2021-10-20 03:22,No Rome,Narcissist (feat. The 1975),195501
2021-10-20 03:26,No Rome,Saint Laurent,230345
2021-10-20 03:28,No Rome,1:45AM (feat. Bearface),90661
2021-10-20 03:41,No Rome,1:45AM (feat. Bearface),31625
2021-10-20 03:44,LANY,get away,185004
2021-10-20 03:45,DVRST,Close Eyes,62368
2021-10-20 03:45,DVRST,Close Eyes,12027
2021-10-20 03:46,Zara Larsson,Ruin My Life,11517
2021-10-20 03:48,Saweetie,Swan Song,167586
2021-10-20 03:51,DJ Snake,Run It (feat. Rick Ross & Rich Brian),163373
2021-10-20 03:52,21 Savage,Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei),44110
2021-10-20 15:31,Taylor Swift,Look What You Made Me Do,211853
2021-10-20 15:34,Taylor Swift,So It Goes...,172104
2021-10-20 15:37,Taylor Swift,Look What You Made Me Do,211853
2021-10-20 15:40,Taylor Swift,So It Goes...,147581
2021-10-20 15:43,Taylor Swift,Look What You Made Me Do,211853
2021-10-20 15:45,Taylor Swift,So It Goes...,97256
2021-10-20 15:49,Taylor Swift,So It Goes...,17213
2021-10-20 15:49,Taylor Swift,Look What You Made Me Do,211853
2021-10-20 15:52,Taylor Swift,Look What You Made Me Do,211853
2021-10-20 15:53,Taylor Swift,So It Goes...,34877
2021-10-20 15:54,Taylor Swift,Look What You Made Me Do,71061
2021-10-20 15:58,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2021-10-20 16:01,Taylor Swift,Call It What You Want,203506
2021-10-20 16:05,Taylor Swift,New Year’s Day,235466
2021-10-20 16:09,Miley Cyrus,We Can't Stop,231240
2021-10-20 16:12,Taylor Swift,I Knew You Were Trouble.,187364
2021-10-20 16:17,Taylor Swift,...Ready For It?,313983
2021-10-20 16:21,Taylor Swift,End Game,244826
2021-10-20 16:25,Taylor Swift,I Did Something Bad,238253
2021-10-20 16:29,Taylor Swift,Don’t Blame Me,236413
2021-10-21 02:57,Matt Hall,Anxious,4272
2021-10-21 02:57,21 Savage,Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei),7639
2021-10-21 02:58,Kaito Shoma,Scary Garry,99748
2021-10-21 03:01,DVRST,Close Eyes,132346
2021-10-21 03:11,Taylor Swift,Delicate,168468
2021-10-21 03:12,DVRST,Endless Love,119327
2021-10-21 03:13,FORGOTTENAGE,HEAVENLY,25749
2021-10-21 22:55,Jeremy Zucker,lakehouse,222600
2021-10-21 22:57,GRAVECHILL,METAMORPHOSIS,138038
2021-10-21 22:59,qonran,PHONK FRESH,72110
2021-10-21 22:59,Jeremy Zucker,lakehouse,1386
2021-10-21 23:01,Kaito Shoma,Hotline,158120
2021-10-21 23:03,Undagroundmane,Burnin' Tires,120214
2021-10-21 23:05,MUPP,Tokyo Revengers,129729
2021-10-21 23:09,Kaito Shoma,Haunted House,223100
2021-10-21 23:11,BLADEFEAR,DISTANCE,129786
2021-10-21 23:15,Jeremy Zucker,you were good to me - shallou remix,229205
2021-10-21 23:19,Jeremy Zucker,you were good to me,219146
2021-10-21 23:22,NOTD,I Don't Know Why,207667
2021-10-21 23:25,Jake Scott,Favorite T-Shirt,184440
2021-10-21 23:29,MAX,Where Am I At,209550
2021-10-21 23:29,Souly Had,Crush,41184
2021-10-21 23:33,Jeremy Zucker,lakehouse,222600
2021-10-21 23:36,PlayaPhonk,Phonky Town,141343
2021-10-21 23:37,Kaito Shoma,Scary Garry,99748
2021-10-21 23:38,Adele,Rolling in the Deep,27736
2021-10-21 23:41,Jeremy Zucker,lakehouse,178837
2021-10-21 23:41,PlayaPhonk,Phonky Town,4309
2021-10-21 23:44,Adele,Easy On Me,224694
2021-10-21 23:48,Hammock,Ineffable,181333
2021-10-21 23:51,Taylor Swift,Forever & Always (Taylor’s Version),225328
2021-10-21 23:56,Taylor Swift,You’re Not Sorry (Taylor’s Version),261842
2021-10-22 00:00,Taylor Swift,Jump Then Fall (Taylor’s Version),237580
2021-10-22 00:05,Taylor Swift,Fifteen (Taylor’s Version),294419
2021-10-22 00:08,Taylor Swift,Love Story (Taylor’s Version),235766
2021-10-22 00:12,Taylor Swift,White Horse (Taylor’s Version),234515
2021-10-22 00:16,Taylor Swift,You Belong With Me (Taylor’s Version),231124
2021-10-22 00:19,Taylor Swift,long story short,158029
2021-10-22 00:53,Taylor Swift,long story short,57894
2021-10-22 00:55,John Mellencamp,Jack & Diane,2739
2021-10-22 00:55,Rod Stewart,Forever Young,1718
2021-10-22 00:55,BLÜ EYES,supposed to,117613
2021-10-22 00:59,The Band CAMINO,1 Last Cigarette,185832
2021-10-22 00:59,Valley,Cure,1068
2021-10-22 00:59,Khalid,Free Spirit,1021
2021-10-22 00:59,Nic Howell,Coffee & Contemplation,2631
2021-10-22 00:59,Peach PRC,Blondes,835
2021-10-22 00:59,Charli Adams,Backseat,952
2021-10-22 02:16,LANY,get away,108692
2021-10-22 17:04,No Rome,When She Comes Around,174720
2021-10-22 17:07,LANY,get away,185004
2021-10-22 17:10,No Rome,Narcissist (feat. The 1975),195501
2021-10-22 17:11,Fiji Blue,Waves,15912
2021-10-23 00:31,HOMER,Someone New,4117
2021-10-23 00:35,Taylor Swift,long story short,215920
2021-10-23 00:38,John Mellencamp,Jack & Diane,17838
2021-10-23 00:38,The Band CAMINO,1 Last Cigarette,896
2021-10-23 00:38,Rod Stewart,Forever Young,1962
2021-10-23 00:38,Nic Howell,Coffee & Contemplation,1280
2021-10-23 00:38,BLÜ EYES,supposed to,174500
2021-10-23 00:41,Peach PRC,Blondes,180560
2021-10-23 00:46,Charli Adams,Backseat,282628
2021-10-23 00:49,Khalid,Free Spirit,182080
2021-10-23 00:52,Valley,Cure,148778
2021-10-23 00:55,LANY,get away,185004
2021-10-23 00:57,DVRST,Close Eyes,132346
2021-10-23 01:01,Coldplay,A Sky Full of Stars,267866
2021-10-23 01:04,Taylor Swift,Forever & Always (Taylor’s Version),5930
2021-10-23 01:04,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),5013
2021-10-23 01:04,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),1376
2021-10-23 01:04,Lil Nas X,SUN GOES DOWN,1333
2021-10-23 01:04,Lil Nas X,THATS WHAT I WANT,10869
2021-10-23 01:04,Chino & Nacho,Niña Bonita,157672
2021-10-23 01:08,Taylor Swift,long story short,215920
2021-10-23 01:11,BLÜ EYES,supposed to,174500
2021-10-23 01:15,John Mellencamp,Jack & Diane,254493
2021-10-23 01:15,The Band CAMINO,1 Last Cigarette,2944
2021-10-23 01:15,Rod Stewart,Forever Young,11314
2021-10-23 01:19,Ben Rector,Sometimes,203706
2021-10-23 01:22,GOLDHOUSE,i don't wanna know,200000
2021-10-23 01:25,Gracie Abrams,21,185172
2021-10-23 01:30,Bad Bunny,La Romana,300579
2021-10-23 01:36,The 1975,Somebody Else,347520
2021-10-23 01:40,Taylor Swift,the lakes - bonus track,211813
2021-10-23 01:43,Loote,85%,174106
2021-10-23 01:45,Masked Wolf,Astronaut In The Ocean,132780
2021-10-23 01:48,Ben Rector,Ordinary Love,220266
2021-10-23 01:53,Maroon 5,She Will Be Loved,257133
2021-10-23 01:57,AJR,Don't Throw Out My Legos,250839
2021-10-23 02:00,lovelytheband,broken - Cash Cash Remix,152064
2021-10-23 02:05,lovelytheband,broken - Cash Cash Remix,37029
2021-10-23 02:06,Bleedingxheart,Goddamn,20845
2021-10-23 02:06,The Band CAMINO,Something To Hold On To,3181
2021-10-23 02:06,Kanye West,Off The Grid,2321
2021-10-23 02:06,Run The Jewels,Legend Has It,2391
2021-10-23 02:13,The All-American Rejects,Gives You Hell,38034
2021-10-23 02:14,Taylor Swift,22,3826
2021-10-23 02:17,Taylor Swift,22,230133
2021-10-23 02:21,Taylor Swift,Holy Ground,2368
2021-10-23 02:21,Taylor Swift,Starlight,3589
2021-10-23 02:21,Taylor Swift,I Knew You Were Trouble.,217973
2021-10-23 02:25,Taylor Swift,Red - Original Demo Recording,207191
2021-10-23 02:28,Taylor Swift,Stay Stay Stay,204826
2021-10-23 02:33,Taylor Swift,The Moment I Knew,285560
2021-10-23 02:38,Taylor Swift,State Of Grace,295186
2021-10-23 02:38,Taylor Swift,Girl At Home,1499
2021-10-23 02:39,Taylor Swift,Girl At Home,25460
2021-10-23 05:01,LANY,if this is the last time,6506
2021-10-23 05:02,LANY,get away,40149
2021-10-23 14:54,LANY,get away,144857
2021-10-23 14:57,LANY,Tampa,221252
2021-10-23 15:01,LANY,dancing in the kitchen,208808
2021-10-23 15:04,LANY,up to me,167960
2021-10-23 15:11,LANY,"never mind, let's break up",162316
2021-10-23 15:26,Macklemore,White Privilege II (feat. Jamila Woods),2858
2021-10-23 15:26,LANY,if this is the last time,141172
2021-10-23 15:30,Taylor Swift,long story short,215920
2021-10-23 15:31,mansionz,Gorgeous,59867
2021-10-23 15:34,Sickick,Pain Killer,161904
2021-10-23 15:36,TOKYO’S REVENGE,GOODMORNINGTOKYO!,150115
2021-10-23 15:39,Valley,Oh shit…are we in love?,155384
2021-10-23 15:43,Lorde,Ribs,258969
2021-10-23 15:48,Don Henley,The End Of The Innocence,315306
2021-10-23 15:52,Brett Eldredge,Love Someone,211720
2021-10-23 15:56,Lil Wayne,How To Love,240306
2021-10-23 15:57,Naomi Scott,She's So Gone,63966
2021-10-23 17:28,Imagine Dragons,Cool Out,120938
2021-10-25 03:51,Taylor Swift,All Too Well,327893
2021-10-25 03:55,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-10-25 03:58,Olivia Rodrigo,deja vu,215506
2021-10-25 04:02,Adele,Easy On Me,224694
2021-10-25 04:05,Noah Cyrus,July,156106
2021-10-25 04:08,Lorde,Ribs,176885
2021-10-25 04:11,Train,Play That Song,204202
2021-10-25 04:14,Glass Animals,Tokyo Drifting,195157
2021-10-25 04:18,Glass Animals,Tokyo Drifting (with Denzel Curry),217693
2021-10-26 01:45,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 01:49,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 01:52,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 01:56,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 01:59,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 02:01,Taylor Swift,Look What You Made Me Do,130190
2021-10-26 02:44,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2021-10-26 02:47,Taylor Swift,Call It What You Want,203506
2021-10-26 02:48,Taylor Swift,New Year’s Day,7589
2021-10-26 02:51,Taylor Swift,...Ready For It?,208186
2021-10-26 02:55,Taylor Swift,End Game,244826
2021-10-26 02:56,Taylor Swift,I Did Something Bad,32117
2021-10-26 02:59,Taylor Swift,...Ready For It?,208186
2021-10-26 03:03,Taylor Swift,End Game,244826
2021-10-26 03:05,Taylor Swift,Delicate,2773
2021-10-26 03:05,Taylor Swift,I Did Something Bad,130954
2021-10-26 03:05,Taylor Swift,Don’t Blame Me,5258
2021-10-26 03:06,Taylor Swift,So It Goes...,36778
2021-10-26 03:06,Taylor Swift,Look What You Made Me Do,5141
2021-10-26 03:07,Taylor Swift,Gorgeous,61951
2021-10-26 03:09,Taylor Swift,King Of My Heart,90485
2021-10-26 03:12,Taylor Swift,Call It What You Want,203506
2021-10-26 03:13,Taylor Swift,New Year’s Day,63768
2021-10-26 03:17,Taylor Swift,King Of My Heart,214320
2021-10-26 03:17,Taylor Swift,Dancing With Our Hands Tied,4101
2021-10-26 03:20,Taylor Swift,Call It What You Want,203506
2021-10-26 03:21,Taylor Swift,This Is Why We Can't Have Nice Things,2560
2021-10-26 03:21,Taylor Swift,New Year’s Day,72685
2021-10-26 03:25,Taylor Swift,Call It What You Want,203506
2021-10-26 03:25,Taylor Swift,New Year’s Day,8749
2021-10-26 03:28,Taylor Swift,Call It What You Want,203506
2021-10-26 03:29,Taylor Swift,New Year’s Day,33250
2021-10-26 03:32,Taylor Swift,Call It What You Want,203506
2021-10-26 03:36,Taylor Swift,New Year’s Day,235466
2021-10-26 03:40,Taylor Swift,...Ready For It?,208186
2021-10-26 03:44,Taylor Swift,End Game,244826
2021-10-26 03:48,Taylor Swift,I Did Something Bad,238253
2021-10-26 03:52,Taylor Swift,Don’t Blame Me,236413
2021-10-26 03:56,Taylor Swift,Delicate,232253
2021-10-26 03:59,Taylor Swift,Look What You Made Me Do,211853
2021-10-26 04:00,Taylor Swift,So It Goes...,49625
2021-10-26 04:00,Taylor Swift,Dress,2271
2021-10-26 14:56,Taylor Swift,Call It What You Want,171477
2021-10-26 14:59,Taylor Swift,King Of My Heart,214320
2021-10-26 15:00,Taylor Swift,All Too Well,17194
2021-10-26 15:03,Taylor Swift,long story short,215920
2021-10-26 16:39,Taylor Swift,Call It What You Want,130333
2021-10-26 16:44,Taylor Swift,Innocent,266026
2021-10-26 16:47,Taylor Swift,I Forgot That You Existed,170640
2021-10-26 16:50,Taylor Swift,Cruel Summer,178426
2021-10-26 16:53,Taylor Swift,Lover,221306
2021-10-26 16:56,Taylor Swift,The Man,190360
2021-10-26 17:00,Taylor Swift,The Archer,211240
2021-10-26 17:03,Taylor Swift,I Think He Knows,173386
2021-10-26 17:07,Taylor Swift,Miss Americana & The Heartbreak Prince,234146
2021-10-26 17:10,Taylor Swift,Paper Rings,222400
